MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|GENDER
53401|31|3030|gastroenterology|30140|upper gi disorders|
53410|31|3030|gastroenterology|30140|upper gi disorders|
53411|31|3030|gastroenterology|30140|upper gi disorders|
53420|31|3030|gastroenterology|30140|upper gi disorders|
53421|31|3030|gastroenterology|30140|upper gi disorders|
53430|31|3030|gastroenterology|30140|upper gi disorders|
53431|31|3030|gastroenterology|30140|upper gi disorders|
53440|31|3030|gastroenterology|30140|upper gi disorders|
53441|31|3030|gastroenterology|30140|upper gi disorders|
53450|31|3030|gastroenterology|30140|upper gi disorders|
53451|31|3030|gastroenterology|30140|upper gi disorders|
53460|31|3030|gastroenterology|30140|upper gi disorders|
53461|31|3030|gastroenterology|30140|upper gi disorders|
53470|31|3030|gastroenterology|30140|upper gi disorders|
53471|31|3030|gastroenterology|30140|upper gi disorders|
53490|31|3030|gastroenterology|30140|upper gi disorders|
53491|31|3030|gastroenterology|30140|upper gi disorders|
535|31|3030|gastroenterology|30140|upper gi disorders|
535.0|31|3030|gastroenterology|30140|upper gi disorders|
535.00|31|3030|gastroenterology|30140|upper gi disorders|
535.01|31|3030|gastroenterology|30140|upper gi disorders|
535.1|31|3030|gastroenterology|30140|upper gi disorders|
535.10|31|3030|gastroenterology|30140|upper gi disorders|
535.11|31|3030|gastroenterology|30140|upper gi disorders|
535.2|31|3030|gastroenterology|30140|upper gi disorders|
535.20|31|3030|gastroenterology|30140|upper gi disorders|
535.21|31|3030|gastroenterology|30140|upper gi disorders|
535.3|31|3030|gastroenterology|30140|upper gi disorders|
535.30|31|3030|gastroenterology|30140|upper gi disorders|
535.31|31|3030|gastroenterology|30140|upper gi disorders|
535.4|31|3030|gastroenterology|30140|upper gi disorders|
535.40|31|3030|gastroenterology|30140|upper gi disorders|
535.41|31|3030|gastroenterology|30140|upper gi disorders|
535.5|31|3030|gastroenterology|30140|upper gi disorders|
535.50|31|3030|gastroenterology|30140|upper gi disorders|
535.51|31|3030|gastroenterology|30140|upper gi disorders|
535.6|31|3030|gastroenterology|30140|upper gi disorders|
535.60|31|3030|gastroenterology|30140|upper gi disorders|
535.61|31|3030|gastroenterology|30140|upper gi disorders|
535.70|31|3030|gastroenterology|30140|upper gi disorders|
535.71|31|3030|gastroenterology|30140|upper gi disorders|
5350|31|3030|gastroenterology|30140|upper gi disorders|
53500|31|3030|gastroenterology|30140|upper gi disorders|
53501|31|3030|gastroenterology|30140|upper gi disorders|
53510|31|3030|gastroenterology|30140|upper gi disorders|
53511|31|3030|gastroenterology|30140|upper gi disorders|
53520|31|3030|gastroenterology|30140|upper gi disorders|
53521|31|3030|gastroenterology|30140|upper gi disorders|
53530|31|3030|gastroenterology|30140|upper gi disorders|
53531|31|3030|gastroenterology|30140|upper gi disorders|
53540|31|3030|gastroenterology|30140|upper gi disorders|
53541|31|3030|gastroenterology|30140|upper gi disorders|
5355|31|3030|gastroenterology|30140|upper gi disorders|
53550|31|3030|gastroenterology|30140|upper gi disorders|
53551|31|3030|gastroenterology|30140|upper gi disorders|
53560|31|3030|gastroenterology|30140|upper gi disorders|
53561|31|3030|gastroenterology|30140|upper gi disorders|
53570|31|3030|gastroenterology|30140|upper gi disorders|
53571|31|3030|gastroenterology|30140|upper gi disorders|
536|31|3030|gastroenterology|30140|upper gi disorders|
536.0|31|3030|gastroenterology|30140|upper gi disorders|
536.1|31|3030|gastroenterology|30140|upper gi disorders|
536.2|31|3030|gastroenterology|30140|upper gi disorders|
536.3|31|3030|gastroenterology|30140|upper gi disorders|
536.4|31|3030|gastroenterology|30140|upper gi disorders|
536.40|31|3030|gastroenterology|30140|upper gi disorders|
536.41|31|3030|gastroenterology|30140|upper gi disorders|
536.42|31|3030|gastroenterology|30140|upper gi disorders|
536.49|31|3030|gastroenterology|30140|upper gi disorders|
536.8|31|3030|gastroenterology|30140|upper gi disorders|
536.9|31|3030|gastroenterology|30140|upper gi disorders|
5360|31|3030|gastroenterology|30140|upper gi disorders|
5361|31|3030|gastroenterology|30140|upper gi disorders|
5362|31|3030|gastroenterology|30140|upper gi disorders|
5363|31|3030|gastroenterology|30140|upper gi disorders|
53640|31|3030|gastroenterology|30140|upper gi disorders|
53641|31|3030|gastroenterology|30140|upper gi disorders|
53642|31|3030|gastroenterology|30140|upper gi disorders|
53649|31|3030|gastroenterology|30140|upper gi disorders|
5368|31|3030|gastroenterology|30140|upper gi disorders|
5369|31|3030|gastroenterology|30140|upper gi disorders|
537|31|3030|gastroenterology|30140|upper gi disorders|
537.0|31|3030|gastroenterology|30140|upper gi disorders|
537.1|31|3030|gastroenterology|30140|upper gi disorders|
537.2|31|3030|gastroenterology|30140|upper gi disorders|
537.3|31|3030|gastroenterology|30140|upper gi disorders|
537.4|31|3030|gastroenterology|30140|upper gi disorders|
537.5|31|3030|gastroenterology|30140|upper gi disorders|
537.6|31|3030|gastroenterology|30140|upper gi disorders|
537.81|31|3030|gastroenterology|30140|upper gi disorders|
537.82|31|3030|gastroenterology|30140|upper gi disorders|
537.83|31|3030|gastroenterology|30140|upper gi disorders|
537.84|31|3030|gastroenterology|30140|upper gi disorders|
537.89|31|3030|gastroenterology|30140|upper gi disorders|
537.9|31|3030|gastroenterology|30140|upper gi disorders|
5370|31|3030|gastroenterology|30140|upper gi disorders|
5371|31|3030|gastroenterology|30140|upper gi disorders|
5372|31|3030|gastroenterology|30140|upper gi disorders|
5373|31|3030|gastroenterology|30140|upper gi disorders|
5374|31|3030|gastroenterology|30140|upper gi disorders|
5375|31|3030|gastroenterology|30140|upper gi disorders|
5376|31|3030|gastroenterology|30140|upper gi disorders|
53781|31|3030|gastroenterology|30140|upper gi disorders|
53782|31|3030|gastroenterology|30140|upper gi disorders|
53783|31|3030|gastroenterology|30140|upper gi disorders|
53784|31|3030|gastroenterology|30140|upper gi disorders|
53789|31|3030|gastroenterology|30140|upper gi disorders|
5379|31|3030|gastroenterology|30140|upper gi disorders|
538|31|3030|gastroenterology|30140|upper gi disorders|
54.13|31|3040|general medicine|30190|infectious disease|
54.9|31|3040|general medicine|30190|infectious disease|
540|31|3030|gastroenterology|30120|lower gi disorders|
540.0|31|3030|gastroenterology|30120|lower gi disorders|
540.1|31|3030|gastroenterology|30120|lower gi disorders|
540.9|31|3030|gastroenterology|30120|lower gi disorders|
5400|31|3030|gastroenterology|30120|lower gi disorders|
5401|31|3030|gastroenterology|30120|lower gi disorders|
5409|31|3030|gastroenterology|30120|lower gi disorders|
541|31|3030|gastroenterology|30120|lower gi disorders|
541.|31|3030|gastroenterology|30120|lower gi disorders|
542|31|3030|gastroenterology|30120|lower gi disorders|
542.|31|3030|gastroenterology|30120|lower gi disorders|
543|31|3030|gastroenterology|30120|lower gi disorders|
543.0|31|3030|gastroenterology|30120|lower gi disorders|
543.9|31|3030|gastroenterology|30120|lower gi disorders|
5430|31|3030|gastroenterology|30120|lower gi disorders|
5439|31|3030|gastroenterology|30120|lower gi disorders|
550|31|3030|gastroenterology|30100|gi - other|
550.00|31|3030|gastroenterology|30100|gi - other|
550.01|31|3030|gastroenterology|30100|gi - other|
550.02|31|3030|gastroenterology|30100|gi - other|
550.03|31|3030|gastroenterology|30100|gi - other|
550.1|31|3030|gastroenterology|30100|gi - other|
550.10|31|3030|gastroenterology|30100|gi - other|
550.11|31|3030|gastroenterology|30100|gi - other|
550.12|31|3030|gastroenterology|30100|gi - other|
550.13|31|3030|gastroenterology|30100|gi - other|
550.9|31|3030|gastroenterology|30100|gi - other|
550.90|31|3030|gastroenterology|30100|gi - other|
550.91|31|3030|gastroenterology|30100|gi - other|
550.92|31|3030|gastroenterology|30100|gi - other|
550.93|31|3030|gastroenterology|30100|gi - other|
55000|31|3030|gastroenterology|30100|gi - other|
55001|31|3030|gastroenterology|30100|gi - other|
55002|31|3030|gastroenterology|30100|gi - other|
55003|31|3030|gastroenterology|30100|gi - other|
55010|31|3030|gastroenterology|30100|gi - other|
55011|31|3030|gastroenterology|30100|gi - other|
55012|31|3030|gastroenterology|30100|gi - other|
55013|31|3030|gastroenterology|30100|gi - other|
55090|31|3030|gastroenterology|30100|gi - other|
55091|31|3030|gastroenterology|30100|gi - other|
55092|31|3030|gastroenterology|30100|gi - other|
55093|31|3030|gastroenterology|30100|gi - other|
551|31|3030|gastroenterology|30100|gi - other|
551.00|31|3030|gastroenterology|30100|gi - other|
551.01|31|3030|gastroenterology|30100|gi - other|
551.02|31|3030|gastroenterology|30100|gi - other|
551.03|31|3030|gastroenterology|30100|gi - other|
551.1|31|3030|gastroenterology|30100|gi - other|
551.2|31|3030|gastroenterology|30100|gi - other|
551.20|31|3030|gastroenterology|30100|gi - other|
551.21|31|3030|gastroenterology|30100|gi - other|
551.29|31|3030|gastroenterology|30100|gi - other|
551.3|31|3030|gastroenterology|30100|gi - other|
551.8|31|3030|gastroenterology|30100|gi - other|
551.9|31|3030|gastroenterology|30100|gi - other|
55100|31|3030|gastroenterology|30100|gi - other|
55101|31|3030|gastroenterology|30100|gi - other|
55102|31|3030|gastroenterology|30100|gi - other|
55103|31|3030|gastroenterology|30100|gi - other|
5511|31|3030|gastroenterology|30100|gi - other|
55120|31|3030|gastroenterology|30100|gi - other|
55121|31|3030|gastroenterology|30100|gi - other|
55129|31|3030|gastroenterology|30100|gi - other|
5513|31|3030|gastroenterology|30100|gi - other|
5518|31|3030|gastroenterology|30100|gi - other|
5519|31|3030|gastroenterology|30100|gi - other|
552|31|3030|gastroenterology|30100|gi - other|
552.00|31|3030|gastroenterology|30100|gi - other|
552.01|31|3030|gastroenterology|30100|gi - other|
552.02|31|3030|gastroenterology|30100|gi - other|
552.03|31|3030|gastroenterology|30100|gi - other|
552.1|31|3030|gastroenterology|30100|gi - other|
552.2|31|3030|gastroenterology|30100|gi - other|
552.20|31|3030|gastroenterology|30100|gi - other|
552.21|31|3030|gastroenterology|30100|gi - other|
552.29|31|3030|gastroenterology|30100|gi - other|
552.3|31|3030|gastroenterology|30100|gi - other|
552.8|31|3030|gastroenterology|30100|gi - other|
552.9|31|3030|gastroenterology|30100|gi - other|
55200|31|3030|gastroenterology|30100|gi - other|
55201|31|3030|gastroenterology|30100|gi - other|
55202|31|3030|gastroenterology|30100|gi - other|
55203|31|3030|gastroenterology|30100|gi - other|
5521|31|3030|gastroenterology|30100|gi - other|
55220|31|3030|gastroenterology|30100|gi - other|
55221|31|3030|gastroenterology|30100|gi - other|
55229|31|3030|gastroenterology|30100|gi - other|
5523|31|3030|gastroenterology|30100|gi - other|
5528|31|3030|gastroenterology|30100|gi - other|
5529|31|3030|gastroenterology|30100|gi - other|
553|31|3030|gastroenterology|30100|gi - other|
553.00|31|3030|gastroenterology|30100|gi - other|
553.01|31|3030|gastroenterology|30100|gi - other|
553.02|31|3030|gastroenterology|30100|gi - other|
553.03|31|3030|gastroenterology|30100|gi - other|
553.1|31|3030|gastroenterology|30100|gi - other|
553.2|31|3030|gastroenterology|30100|gi - other|
553.20|31|3030|gastroenterology|30100|gi - other|
553.21|31|3030|gastroenterology|30100|gi - other|
553.29|31|3030|gastroenterology|30100|gi - other|
553.3|31|3030|gastroenterology|30100|gi - other|
553.8|31|3030|gastroenterology|30100|gi - other|
553.9|31|3030|gastroenterology|30100|gi - other|
55300|31|3030|gastroenterology|30100|gi - other|
55301|31|3030|gastroenterology|30100|gi - other|
55302|31|3030|gastroenterology|30100|gi - other|
55303|31|3030|gastroenterology|30100|gi - other|
5531|31|3030|gastroenterology|30100|gi - other|
55320|31|3030|gastroenterology|30100|gi - other|
55321|31|3030|gastroenterology|30100|gi - other|
55329|31|3030|gastroenterology|30100|gi - other|
5533|31|3030|gastroenterology|30100|gi - other|
5538|31|3030|gastroenterology|30100|gi - other|
5539|31|3030|gastroenterology|30100|gi - other|
555|31|3030|gastroenterology|30100|gi - other|
555.0|31|3030|gastroenterology|30100|gi - other|
555.1|31|3030|gastroenterology|30120|lower gi disorders|
555.2|31|3030|gastroenterology|30120|lower gi disorders|
555.9|31|3030|gastroenterology|30100|gi - other|
5550|31|3030|gastroenterology|30100|gi - other|
5551|31|3030|gastroenterology|30120|lower gi disorders|
5552|31|3030|gastroenterology|30120|lower gi disorders|
5559|31|3030|gastroenterology|30100|gi - other|
556|31|3030|gastroenterology|30120|lower gi disorders|
556.0|31|3030|gastroenterology|30120|lower gi disorders|
556.1|31|3030|gastroenterology|30120|lower gi disorders|
556.2|31|3030|gastroenterology|30120|lower gi disorders|
556.3|31|3030|gastroenterology|30120|lower gi disorders|
556.4|31|3030|gastroenterology|30120|lower gi disorders|
556.5|31|3030|gastroenterology|30120|lower gi disorders|
556.6|31|3030|gastroenterology|30120|lower gi disorders|
556.8|31|3030|gastroenterology|30120|lower gi disorders|
556.9|31|3030|gastroenterology|30120|lower gi disorders|
5560|31|3030|gastroenterology|30120|lower gi disorders|
5561|31|3030|gastroenterology|30120|lower gi disorders|
5562|31|3030|gastroenterology|30120|lower gi disorders|
5563|31|3030|gastroenterology|30120|lower gi disorders|
5564|31|3030|gastroenterology|30120|lower gi disorders|
5565|31|3030|gastroenterology|30120|lower gi disorders|
5566|31|3030|gastroenterology|30120|lower gi disorders|
5568|31|3030|gastroenterology|30120|lower gi disorders|
5569|31|3030|gastroenterology|30120|lower gi disorders|
557|31|3030|gastroenterology|30100|gi - other|
557.0|31|3030|gastroenterology|30100|gi - other|
557.1|31|3030|gastroenterology|30100|gi - other|
557.9|31|3030|gastroenterology|30100|gi - other|
5570|31|3030|gastroenterology|30100|gi - other|
5571|31|3030|gastroenterology|30100|gi - other|
5579|31|3030|gastroenterology|30100|gi - other|
558.1|31|3030|gastroenterology|30100|gi - other|
558.2|31|3030|gastroenterology|30120|lower gi disorders|
558.3|31|3030|gastroenterology|30120|lower gi disorders|
558.41|31|3030|gastroenterology|30120|lower gi disorders|
558.42|31|3030|gastroenterology|30120|lower gi disorders|
558.9|31|3030|gastroenterology|30100|gi - other|
5581|31|3030|gastroenterology|30100|gi - other|
5582|31|3030|gastroenterology|30120|lower gi disorders|
5583|31|3030|gastroenterology|30120|lower gi disorders|
55841|31|3030|gastroenterology|30120|lower gi disorders|
55842|31|3030|gastroenterology|30120|lower gi disorders|
5589|31|3030|gastroenterology|30100|gi - other|
560|31|3030|gastroenterology|30120|lower gi disorders|
560.0|31|3030|gastroenterology|30120|lower gi disorders|
560.1|31|3030|gastroenterology|30120|lower gi disorders|
560.2|31|3030|gastroenterology|30120|lower gi disorders|
560.3|31|3030|gastroenterology|30120|lower gi disorders|
560.30|31|3030|gastroenterology|30120|lower gi disorders|
560.31|31|3030|gastroenterology|30120|lower gi disorders|
560.39|31|3030|gastroenterology|30120|lower gi disorders|
560.81|31|3030|gastroenterology|30100|gi - other|
560.89|31|3030|gastroenterology|30120|lower gi disorders|
560.9|31|3030|gastroenterology|30120|lower gi disorders|
5600|31|3030|gastroenterology|30120|lower gi disorders|
5601|31|3030|gastroenterology|30120|lower gi disorders|
5602|31|3030|gastroenterology|30120|lower gi disorders|
56030|31|3030|gastroenterology|30120|lower gi disorders|
56031|31|3030|gastroenterology|30120|lower gi disorders|
56039|31|3030|gastroenterology|30120|lower gi disorders|
56081|31|3030|gastroenterology|30100|gi - other|
56089|31|3030|gastroenterology|30120|lower gi disorders|
5609|31|3030|gastroenterology|30120|lower gi disorders|
562|31|3030|gastroenterology|30120|lower gi disorders|
562.00|31|3030|gastroenterology|30120|lower gi disorders|
562.01|31|3030|gastroenterology|30120|lower gi disorders|
562.02|31|3030|gastroenterology|30120|lower gi disorders|
562.03|31|3030|gastroenterology|30120|lower gi disorders|
562.1|31|3030|gastroenterology|30120|lower gi disorders|
562.10|31|3030|gastroenterology|30120|lower gi disorders|
562.11|31|3030|gastroenterology|30120|lower gi disorders|
562.12|31|3030|gastroenterology|30120|lower gi disorders|
562.13|31|3030|gastroenterology|30120|lower gi disorders|
56200|31|3030|gastroenterology|30120|lower gi disorders|
56201|31|3030|gastroenterology|30120|lower gi disorders|
56202|31|3030|gastroenterology|30120|lower gi disorders|
56203|31|3030|gastroenterology|30120|lower gi disorders|
56210|31|3030|gastroenterology|30120|lower gi disorders|
56211|31|3030|gastroenterology|30120|lower gi disorders|
56212|31|3030|gastroenterology|30120|lower gi disorders|
56213|31|3030|gastroenterology|30120|lower gi disorders|
564|31|3030|gastroenterology|30100|gi - other|
564.0|31|3030|gastroenterology|30100|gi - other|
564.00|31|3030|gastroenterology|30100|gi - other|
564.01|31|3030|gastroenterology|30100|gi - other|
564.02|31|3030|gastroenterology|30100|gi - other|
564.09|31|3030|gastroenterology|30100|gi - other|
564.1|31|3030|gastroenterology|30120|lower gi disorders|
564.2|31|3030|gastroenterology|30100|gi - other|
564.3|31|3030|gastroenterology|30100|gi - other|
564.4|31|3030|gastroenterology|30120|lower gi disorders|
564.5|31|3030|gastroenterology|30100|gi - other|
564.6|31|3030|gastroenterology|30120|lower gi disorders|
564.7|31|3030|gastroenterology|30120|lower gi disorders|
564.81|31|3030|gastroenterology|30120|lower gi disorders|
564.89|31|3030|gastroenterology|30100|gi - other|
564.9|31|3030|gastroenterology|30120|lower gi disorders|
5640|31|3030|gastroenterology|30100|gi - other|
56400|31|3030|gastroenterology|30100|gi - other|
56401|31|3030|gastroenterology|30100|gi - other|
56402|31|3030|gastroenterology|30100|gi - other|
56409|31|3030|gastroenterology|30100|gi - other|
5641|31|3030|gastroenterology|30120|lower gi disorders|
5642|31|3030|gastroenterology|30100|gi - other|
5643|31|3030|gastroenterology|30100|gi - other|
5644|31|3030|gastroenterology|30120|lower gi disorders|
5645|31|3030|gastroenterology|30100|gi - other|
5646|31|3030|gastroenterology|30120|lower gi disorders|
5647|31|3030|gastroenterology|30120|lower gi disorders|
56481|31|3030|gastroenterology|30120|lower gi disorders|
56489|31|3030|gastroenterology|30100|gi - other|
5649|31|3030|gastroenterology|30120|lower gi disorders|
565|31|3030|gastroenterology|30120|lower gi disorders|
565.0|31|3030|gastroenterology|30120|lower gi disorders|
565.1|31|3030|gastroenterology|30120|lower gi disorders|
5650|31|3030|gastroenterology|30120|lower gi disorders|
5651|31|3030|gastroenterology|30120|lower gi disorders|
566|31|3030|gastroenterology|30120|lower gi disorders|
566.|31|3030|gastroenterology|30120|lower gi disorders|
567|31|3030|gastroenterology|30100|gi - other|
567.0|31|3030|gastroenterology|30100|gi - other|
567.1|31|3030|gastroenterology|30100|gi - other|
567.2|31|3030|gastroenterology|30100|gi - other|
567.21|31|3030|gastroenterology|30100|gi - other|
567.22|31|3030|gastroenterology|30100|gi - other|
567.23|31|3030|gastroenterology|30100|gi - other|
567.29|31|3030|gastroenterology|30100|gi - other|
567.31|31|3030|gastroenterology|30100|gi - other|
567.38|31|3030|gastroenterology|30100|gi - other|
567.39|31|3030|gastroenterology|30100|gi - other|
567.8|31|3030|gastroenterology|30100|gi - other|
567.81|31|3030|gastroenterology|30100|gi - other|
567.82|31|3030|gastroenterology|30100|gi - other|
567.89|31|3030|gastroenterology|30100|gi - other|
567.9|31|3030|gastroenterology|30100|gi - other|
5670|31|3030|gastroenterology|30100|gi - other|
5671|31|3030|gastroenterology|30100|gi - other|
5672|31|3030|gastroenterology|30100|gi - other|
56721|31|3030|gastroenterology|30100|gi - other|
56722|31|3030|gastroenterology|30100|gi - other|
56723|31|3030|gastroenterology|30100|gi - other|
56729|31|3030|gastroenterology|30100|gi - other|
56731|31|3030|gastroenterology|30100|gi - other|
56738|31|3030|gastroenterology|30100|gi - other|
56739|31|3030|gastroenterology|30100|gi - other|
5678|31|3030|gastroenterology|30100|gi - other|
56781|31|3030|gastroenterology|30100|gi - other|
56782|31|3030|gastroenterology|30100|gi - other|
56789|31|3030|gastroenterology|30100|gi - other|
5679|31|3030|gastroenterology|30100|gi - other|
568|31|3030|gastroenterology|30100|gi - other|
568.0|31|3030|gastroenterology|30100|gi - other|
568.81|31|3030|gastroenterology|30120|lower gi disorders|
568.82|31|3030|gastroenterology|30100|gi - other|
568.89|31|3030|gastroenterology|30100|gi - other|
568.9|31|3030|gastroenterology|30100|gi - other|
5680|31|3030|gastroenterology|30100|gi - other|
56881|31|3030|gastroenterology|30120|lower gi disorders|
56882|31|3030|gastroenterology|30100|gi - other|
56889|31|3030|gastroenterology|30100|gi - other|
5689|31|3030|gastroenterology|30100|gi - other|
569|31|3030|gastroenterology|30120|lower gi disorders|
569.0|31|3030|gastroenterology|30120|lower gi disorders|
569.1|31|3030|gastroenterology|30120|lower gi disorders|
569.2|31|3030|gastroenterology|30120|lower gi disorders|
569.3|31|3030|gastroenterology|30120|lower gi disorders|
569.41|31|3030|gastroenterology|30120|lower gi disorders|
569.42|31|3030|gastroenterology|30120|lower gi disorders|
569.43|31|3030|gastroenterology|30120|lower gi disorders|
569.44|31|3030|gastroenterology|30120|lower gi disorders|
569.49|31|3030|gastroenterology|30120|lower gi disorders|
569.5|31|3030|gastroenterology|30100|gi - other|
569.6|31|3030|gastroenterology|30120|lower gi disorders|
569.60|31|3030|gastroenterology|30120|lower gi disorders|
569.61|31|3030|gastroenterology|30120|lower gi disorders|
569.62|31|3030|gastroenterology|30120|lower gi disorders|
569.69|31|3030|gastroenterology|30120|lower gi disorders|
569.81|31|3030|gastroenterology|30120|lower gi disorders|
569.82|31|3030|gastroenterology|30120|lower gi disorders|
569.83|31|3030|gastroenterology|30120|lower gi disorders|
569.84|31|3030|gastroenterology|30120|lower gi disorders|
569.85|31|3030|gastroenterology|30120|lower gi disorders|
569.86|31|3030|gastroenterology|30140|upper gi disorders|
569.89|31|3030|gastroenterology|30120|lower gi disorders|
569.9|31|3030|gastroenterology|30120|lower gi disorders|
5690|31|3030|gastroenterology|30120|lower gi disorders|
5691|31|3030|gastroenterology|30120|lower gi disorders|
5692|31|3030|gastroenterology|30120|lower gi disorders|
5693|31|3030|gastroenterology|30120|lower gi disorders|
56941|31|3030|gastroenterology|30120|lower gi disorders|
56942|31|3030|gastroenterology|30120|lower gi disorders|
56943|31|3030|gastroenterology|30120|lower gi disorders|
56944|31|3030|gastroenterology|30120|lower gi disorders|
56949|31|3030|gastroenterology|30120|lower gi disorders|
5695|31|3030|gastroenterology|30100|gi - other|
5696|31|3030|gastroenterology|30120|lower gi disorders|
56960|31|3030|gastroenterology|30120|lower gi disorders|
56961|31|3030|gastroenterology|30120|lower gi disorders|
56962|31|3030|gastroenterology|30120|lower gi disorders|
56969|31|3030|gastroenterology|30120|lower gi disorders|
56981|31|3030|gastroenterology|30120|lower gi disorders|
56982|31|3030|gastroenterology|30120|lower gi disorders|
56983|31|3030|gastroenterology|30120|lower gi disorders|
56984|31|3030|gastroenterology|30120|lower gi disorders|
56985|31|3030|gastroenterology|30120|lower gi disorders|
56986|31|3030|gastroenterology|30140|upper gi disorders|
56989|31|3030|gastroenterology|30120|lower gi disorders|
5699|31|3030|gastroenterology|30120|lower gi disorders|
57.8|31|3040|general medicine|30190|infectious disease|
57.9|31|3040|general medicine|30190|infectious disease|
570|31|3030|gastroenterology|30110|hepatobiliary disorders|
570.|31|3030|gastroenterology|30110|hepatobiliary disorders|
571|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.0|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.40|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.41|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.42|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.49|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.5|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.6|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
571.9|31|3030|gastroenterology|30110|hepatobiliary disorders|
5710|31|3030|gastroenterology|30110|hepatobiliary disorders|
5711|31|3030|gastroenterology|30110|hepatobiliary disorders|
5712|31|3030|gastroenterology|30110|hepatobiliary disorders|
5713|31|3030|gastroenterology|30110|hepatobiliary disorders|
57140|31|3030|gastroenterology|30110|hepatobiliary disorders|
57141|31|3030|gastroenterology|30110|hepatobiliary disorders|
57142|31|3030|gastroenterology|30110|hepatobiliary disorders|
57149|31|3030|gastroenterology|30110|hepatobiliary disorders|
5715|31|3030|gastroenterology|30110|hepatobiliary disorders|
5716|31|3030|gastroenterology|30110|hepatobiliary disorders|
5718|31|3030|gastroenterology|30110|hepatobiliary disorders|
5719|31|3030|gastroenterology|30110|hepatobiliary disorders|
572|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.0|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
572.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
5720|31|3030|gastroenterology|30110|hepatobiliary disorders|
5721|31|3030|gastroenterology|30110|hepatobiliary disorders|
5722|31|3030|gastroenterology|30110|hepatobiliary disorders|
5723|31|3030|gastroenterology|30110|hepatobiliary disorders|
5724|31|3030|gastroenterology|30110|hepatobiliary disorders|
5728|31|3030|gastroenterology|30110|hepatobiliary disorders|
573|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.0|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.8|31|3030|gastroenterology|30110|hepatobiliary disorders|
573.9|31|3030|gastroenterology|30110|hepatobiliary disorders|
5730|31|3030|gastroenterology|30110|hepatobiliary disorders|
5731|31|3030|gastroenterology|30110|hepatobiliary disorders|
5732|31|3030|gastroenterology|30110|hepatobiliary disorders|
5733|31|3030|gastroenterology|30110|hepatobiliary disorders|
5734|31|3030|gastroenterology|30110|hepatobiliary disorders|
5738|31|3030|gastroenterology|30110|hepatobiliary disorders|
5739|31|3030|gastroenterology|30110|hepatobiliary disorders|
574|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.00|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.01|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.1|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.10|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.11|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.2|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.20|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.21|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.3|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.30|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.31|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.4|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.40|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.41|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.5|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.50|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.51|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.6|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.60|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.61|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.7|31|3030|gastroenterology|30110|hepatobiliary disorders|
574.70|31|3030|gastroenterology|30110|hepatobiliary disorders|
